Unnamed: 0,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
939,0,0,0,-0.7073594915983407,0,0,0,0,0,0,0,0,-1.491020519067978,0,False,True,False,False,False,False,True
940,0,0,1,-0.3408762181180675,0,0,0,0,0,0,0,0,-1.4527991880641573,0,False,True,True,False,False,False,False
941,0,0,1,-0.7888002190384014,0,0,1,0,0,0,0,0,-1.150352134033923,0,False,False,False,False,False,True,False
942,0,0,0,-0.3408762181180675,0,0,0,0,0,0,1,1,0.5014740841312035,0,True,False,False,False,True,False,False
943,0,1,0,1.6137012404433893,0,1,1,1,1,1,1,0,0.02453834508352634,0,False,False,False,True,False,False,False
944,0,1,1,0.880734693482843,1,1,1,0,0,1,1,1,1.3074456292117733,0,True,False,False,False,False,False,False
945,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0.32033821111309646,1,True,False,False,False,False,False,False
946,0,1,1,-1.1552834925186746,0,0,0,0,0,0,0,1,-1.4710789550659844,0,False,True,False,False,False,False,True
947,1,1,1,-0.015113308357824713,1,0,0,1,0,1,0,1,0.8836873941694119,0,True,False,False,False,False,False,True
948,1,0,0,0.10704778280226633,1,0,0,1,0,1,1,1,1.1396041321949948,1,True,False,False,False,False,True,False
949,0,1,1,0.10704778280226633,0,0,0,0,0,0,0,0,-1.4710789550659844,0,False,True,False,True,False,False,False
950,1,0,0,-1.2367242199587352,0,0,0,0,0,0,0,0,-0.6584602219847502,1,False,False,False,False,False,False,True
951,0,0,0,-0.9924020376385531,0,0,1,0,0,0,0,0,0.36022133911708304,0,True,False,False,False,False,True,False
952,0,0,0,-0.4223169455581282,0,1,0,0,1,0,0,0,-0.32111543095102724,0,False,False,False,False,False,False,True
953,0,0,0,-0.7073594915983407,0,1,0,1,1,0,0,0,-0.1931570619382357,0,False,False,False,False,False,True,False
954,0,0,0,-0.4223169455581282,1,0,0,0,0,1,1,1,1.0083221691818711,0,True,False,False,False,False,True,False
955,0,1,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-0.6667692069855808,1,False,False,False,False,True,False,False
956,0,1,1,1.5729808767233588,1,0,0,0,0,0,0,0,-1.3065610520495383,0,False,True,False,True,False,False,False
957,0,0,0,-1.1552834925186746,0,1,0,1,0,0,0,0,-0.2662761299455452,0,False,False,False,False,False,True,False
958,0,0,0,-0.30015585439803716,1,1,1,1,1,0,1,0,0.5646223701375164,0,False,False,False,False,False,False,False
959,0,1,1,-0.015113308357824713,0,0,1,0,0,1,0,1,0.7091987091519689,0,True,False,False,False,False,True,False
960,1,1,0,-1.0331224013585834,0,1,0,0,0,0,0,0,-1.1619847130350858,0,False,False,False,False,False,False,False
961,0,0,0,-0.62591876415828,0,0,0,0,0,0,0,1,-1.4710789550659844,0,False,True,True,False,False,False,True
962,1,1,0,-0.9924020376385531,0,1,0,0,0,1,0,0,-0.12834697893175703,0,False,False,False,False,False,False,False
963,1,0,0,0.9621754209229036,1,1,0,1,1,0,1,0,0.28211688010927544,0,False,False,False,True,False,False,False
964,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,-0.6335332669822583,1,False,False,False,False,False,False,True
965,1,0,0,-0.9924020376385531,0,1,0,0,1,1,1,0,1.1811490571991479,1,True,False,False,False,True,False,False
966,0,0,0,-1.0331224013585834,0,0,0,0,0,0,0,0,-1.5126238800701375,1,False,True,False,False,False,True,False
967,0,0,1,-1.1960038562387048,0,0,0,0,0,0,0,0,-1.4594463760648215,0,False,True,False,False,False,False,True
968,0,0,0,1.5729808767233588,0,1,1,1,1,1,0,0,0.4183842341228973,0,False,False,False,True,True,False,False
969,0,0,0,-1.2367242199587352,1,0,0,0,0,1,1,1,1.0382345151848615,1,True,False,False,False,False,True,False
970,0,0,0,-1.2774445836787656,0,0,0,0,0,1,1,0,0.8570986421667539,1,True,False,False,False,False,True,False
971,0,1,0,0.6771328748826912,1,1,1,0,0,1,0,1,0.966777244177718,0,True,False,False,False,False,False,False
972,0,0,0,1.0436161483629645,0,0,1,1,1,1,0,0,0.1774236690988095,0,False,False,False,True,False,False,False
973,1,1,0,0.47353105628253944,0,0,1,0,0,0,0,1,-1.1437049460332582,1,False,False,False,False,False,True,False
974,0,1,1,1.0843365120829946,0,0,1,0,1,1,1,1,0.3718539181182462,0,False,False,False,True,True,False,False
975,0,0,0,1.5729808767233588,1,1,0,1,1,1,1,1,1.438727592224897,1,True,False,False,True,False,True,False
976,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,0.17077648109814536,1,True,False,False,False,False,True,False
977,0,0,0,-0.8702409464784621,1,0,0,0,0,0,0,0,0.3485887601159204,0,True,False,False,False,False,True,False
978,1,1,0,1.2064976032430856,1,0,1,1,0,1,1,1,1.2958130502106107,1,True,False,True,False,False,True,False
979,0,1,1,0.10704778280226633,0,1,0,0,1,0,0,1,-0.32610082195152557,0,False,False,True,False,False,False,False
980,0,0,0,-0.5037576729981889,0,0,0,0,0,0,0,1,-1.504314895069307,0,False,True,False,False,False,False,False
981,0,1,1,0.3106496014024181,0,0,0,0,0,0,0,0,-1.5009913010689746,0,False,True,False,True,False,False,True
982,0,0,0,0.26992923768238775,0,1,0,0,0,0,0,1,-0.562075995975115,0,False,False,True,False,False,True,False
983,0,0,0,-1.2774445836787656,1,0,0,0,0,0,1,1,0.7258166791536301,1,True,False,False,False,False,True,False
984,0,1,1,1.6137012404433893,1,0,0,0,0,0,0,0,-1.3630621500551865,0,False,True,False,True,False,False,False
985,1,1,0,0.025607055362205634,1,0,1,0,0,0,0,1,0.5264010391336954,1,True,False,False,False,False,False,False
986,0,0,0,-0.8295205827584317,0,0,0,0,0,0,0,0,-0.6966815529885713,0,False,False,False,False,False,False,False
987,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.4960059100684764,0,False,True,False,False,False,False,False
988,0,0,1,-0.21871512695797646,0,0,0,0,0,0,0,0,-1.51594747407047,0,False,True,False,False,False,False,True
989,0,1,1,0.06632741908223598,0,0,0,0,0,0,0,0,-1.5009913010689746,0,False,True,True,False,True,False,False
990,0,1,0,0.9621754209229036,0,1,0,1,0,0,0,0,0.5164302571326987,0,True,False,False,True,False,False,False
991,0,0,0,1.0436161483629645,1,0,0,0,0,0,0,0,-1.343120586053193,0,False,True,False,True,True,False,False
992,0,1,1,-0.4223169455581282,1,0,0,0,0,0,0,0,-1.3132082400502028,0,False,True,False,True,True,False,False
993,0,1,1,-0.9109613101984924,1,0,0,0,0,0,0,0,-1.2849576910473786,0,False,True,False,True,True,False,False
994,0,0,0,-0.7888002190384014,0,0,0,0,0,0,0,0,-1.4876969250676457,0,False,True,False,True,True,False,False
995,0,0,0,0.10704778280226633,1,0,1,0,1,0,0,0,0.682609957149311,1,True,False,False,False,True,False,False
996,0,0,0,0.06632741908223598,0,0,0,0,0,0,0,1,0.17410007509847744,1,True,False,False,False,True,False,False
997,1,0,0,-1.1552834925186746,1,0,0,0,0,1,1,1,0.9817334171792131,1,True,False,False,False,False,True,False
998,0,1,0,1.6137012404433893,0,0,0,0,0,0,0,0,-1.46443176706532,0,False,True,False,True,False,False,False
999,0,0,0,-1.2367242199587352,0,0,0,0,1,1,1,0,0.18407085709947407,0,False,False,False,False,False,True,False
1000,0,0,0,-1.0331224013585834,0,0,0,1,0,1,1,1,1.0166311541827018,1,True,False,False,False,False,True,False
1001,1,1,0,-0.21871512695797646,1,0,0,0,0,0,0,1,0.356897745116751,1,True,False,False,False,False,True,False
1002,0,1,1,-1.1552834925186746,0,0,0,0,0,0,0,1,0.15914390209698223,0,True,False,False,False,False,False,True
1003,0,0,0,0.18848851024232702,0,0,0,0,0,0,0,0,-1.4926823160681442,0,False,True,False,True,False,False,True
1004,0,0,0,-0.46303730927815856,0,0,0,0,0,0,0,0,-1.4876969250676457,0,False,True,False,False,False,False,True
1005,1,1,0,0.8400143297628127,1,0,0,0,0,1,1,1,1.0332491241843629,0,True,False,True,False,True,False,False
1006,0,0,0,-0.5851984004382496,1,0,0,0,1,0,1,1,0.8421424691652587,1,True,False,False,False,False,True,False
1007,0,0,0,-1.2367242199587352,0,0,0,0,0,0,0,0,0.13920233809498894,1,True,False,False,False,False,True,False
1008,0,1,1,-0.015113308357824713,1,1,0,0,0,1,1,1,1.156222102196656,1,True,False,False,False,True,False,False
1009,1,1,0,-0.38159658183809786,0,0,0,0,0,0,0,1,-1.462769970065154,0,False,True,True,False,False,True,False
1010,0,0,0,-1.1960038562387048,0,1,0,0,0,0,0,1,-0.4856333339674735,0,False,False,False,False,False,False,True
1011,0,1,1,1.5729808767233588,0,1,1,0,1,1,1,0,-0.20312784393923258,0,False,False,False,True,False,False,True
1012,0,0,0,-0.9516816739185228,0,0,0,0,1,1,1,1,1.0349109211845293,0,True,False,False,False,False,False,False
1013,0,0,0,-1.2774445836787656,0,0,1,0,0,0,0,0,-0.5072366949696331,0,False,False,False,False,False,True,False
1014,0,1,1,-0.5851984004382496,0,0,0,1,0,0,1,0,-0.24301097194321938,1,False,False,False,False,False,True,False
1015,0,1,1,-0.8295205827584317,0,0,0,0,0,0,1,0,-0.3693075439558449,1,False,False,True,False,True,False,False
1016,0,1,0,1.5729808767233588,1,1,1,1,1,0,1,1,0.5097830691320341,0,False,False,False,True,False,False,True
1017,0,0,0,1.2879383306831464,1,0,0,0,0,0,0,1,-1.341458789053027,0,False,True,True,False,False,False,False
1018,0,0,0,-1.1552834925186746,0,0,0,0,1,0,1,1,-0.8213163280010305,0,False,False,False,False,False,True,False
1019,0,0,0,-0.38159658183809786,0,0,0,0,0,0,0,1,-1.504314895069307,0,False,True,False,False,False,False,True
1020,0,1,1,0.26992923768238775,0,1,0,0,0,0,0,0,-0.45572098796448335,0,False,False,False,False,True,False,False
1021,0,1,0,-0.1779947632379461,0,1,0,0,1,0,0,0,-0.34604238595351905,0,False,False,True,False,False,False,True
1022,1,0,0,-1.1145631287986442,0,0,1,0,0,1,0,1,0.6626683931473177,0,True,False,False,False,False,True,False
1023,1,1,0,0.5142514200025698,0,0,0,1,0,0,1,1,0.7091987091519689,0,True,False,False,False,False,True,False
1024,0,0,0,0.18848851024232702,0,0,0,0,0,0,0,1,0.1857326540996401,0,True,False,False,False,False,False,True
1025,1,1,0,1.125056875803025,0,1,1,1,1,1,1,1,1.503537675231376,0,True,False,False,True,False,False,False
1026,1,0,0,-0.9924020376385531,1,0,0,1,0,1,1,1,1.1911198392001445,1,True,False,False,False,False,True,False
1027,0,0,0,0.5956921474426305,1,1,0,1,0,1,0,0,1.001674981181207,0,True,False,True,False,True,False,False
1028,0,1,1,-0.2594354906780068,1,0,0,0,0,1,0,1,0.6310942501441613,1,True,False,False,False,False,True,False
1029,1,1,1,-1.1960038562387048,0,1,0,0,1,1,0,1,0.7823177771592784,1,True,False,False,False,False,False,True
1030,0,1,1,0.7178532386027215,0,0,0,0,0,0,0,1,0.1657910900976468,0,True,False,False,False,False,False,False
1031,0,1,1,-0.21871512695797646,1,0,0,0,1,1,1,0,0.22727757910379318,0,False,False,False,False,False,False,False
1032,1,0,0,-0.9924020376385531,0,0,0,1,0,1,1,1,0.9086143491719036,1,True,False,False,False,False,True,False
1033,0,1,0,1.2064976032430856,1,0,0,0,0,0,0,0,-1.3663857440555187,0,False,True,False,True,False,False,False
1034,0,1,0,1.5729808767233588,0,1,0,1,1,1,1,0,0.5679459641378485,0,False,False,False,True,False,False,False
1035,0,0,0,1.369379058123207,1,0,0,0,0,0,0,0,-1.3181936310507012,0,False,True,False,True,False,False,True
1036,0,1,1,1.4508197855632678,1,1,1,1,1,1,1,1,1.6597465932469917,0,True,False,False,True,False,False,False
1037,0,0,0,-0.7888002190384014,0,0,0,1,0,1,1,0,-0.518869273970796,0,False,False,False,False,False,True,False
1038,0,1,0,0.9621754209229036,0,0,0,0,0,0,1,1,0.5363718211346925,0,True,False,True,False,False,True,False
1039,0,1,0,0.22920887396235737,0,1,1,0,0,0,0,1,0.4881797081298748,1,True,False,False,False,False,True,False
1040,1,0,0,-0.748079855318371,0,0,0,0,0,1,1,0,0.8537750481664219,1,True,False,False,False,True,False,False
1041,0,0,1,-0.6666391278783103,0,0,0,0,0,0,0,1,-1.5109620830699715,0,False,True,True,False,False,False,False
1042,0,1,1,-0.748079855318371,0,0,0,0,0,0,0,0,0.18074726309914202,0,True,False,False,False,False,True,False
1043,0,1,1,-0.015113308357824713,0,0,0,0,0,0,0,1,0.1657910900976468,1,True,False,False,False,False,False,False
1044,0,0,0,-0.9924020376385531,0,1,0,0,1,0,0,0,-0.3493659799538514,0,False,False,True,False,False,False,False
1045,0,1,1,0.43281069256250915,1,0,0,1,0,1,1,1,1.1479131171958254,0,True,False,False,False,False,False,False
1046,0,0,0,0.7992939660427822,1,1,0,1,1,1,0,0,0.3070438351117673,0,False,False,True,False,True,False,False
1047,0,0,0,-1.1960038562387048,0,0,0,0,1,0,0,1,-0.4823097399671412,0,False,False,False,False,False,False,True
1048,0,0,0,-0.13727439951791576,0,0,0,0,0,0,0,1,-1.4943441130683104,0,False,True,True,False,False,False,True
1049,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.4993295040688086,1,False,True,False,False,False,False,True
1050,1,0,0,-0.8295205827584317,0,0,0,1,1,0,1,1,-0.7016669439890695,1,False,False,False,False,False,True,False
1051,0,1,1,-0.6666391278783103,0,0,0,0,0,0,1,1,-0.9725398550161476,0,False,False,False,False,True,False,False
1052,0,0,0,0.3106496014024181,1,0,0,1,1,1,1,1,0.531386430134194,0,False,False,True,False,False,False,True
1053,0,0,0,-1.1145631287986442,0,0,0,1,0,0,1,0,-0.8395960950028577,1,False,False,False,False,False,True,False
1054,0,1,0,0.3106496014024181,1,0,0,0,0,1,1,1,1.074794049188516,1,True,False,False,False,False,False,False
1055,0,0,0,0.14776814652229667,0,0,0,0,0,0,0,0,-1.502653098069141,0,False,True,True,False,False,False,True
1056,0,0,0,-1.1145631287986442,0,0,0,0,0,0,1,1,0.5064594751317021,1,True,False,False,False,False,True,False
1057,0,0,0,-0.9109613101984924,0,1,0,0,0,1,0,1,0.6626683931473177,1,True,False,False,False,False,False,True
1058,0,1,1,-1.2367242199587352,0,0,0,0,0,1,1,1,0.8238627021634315,1,True,False,False,False,False,False,False
1059,0,0,0,-0.38159658183809786,1,0,0,0,1,1,0,1,0.85876043916692,1,True,False,False,False,False,True,False
1060,0,1,1,-0.2594354906780068,0,0,0,0,0,0,0,1,-1.4860351280674797,0,False,True,True,False,False,False,False
1061,1,1,0,1.6137012404433893,1,1,1,1,0,1,1,1,1.58330393123935,0,True,False,False,True,False,True,False
1062,0,1,0,0.06632741908223598,0,0,0,0,1,0,0,0,-0.48397153696730727,0,False,False,False,False,False,False,False
1063,0,0,0,-0.9109613101984924,0,1,0,0,1,1,0,0,-0.08347845992727167,0,False,False,False,False,False,False,False
1064,0,0,0,-0.748079855318371,0,1,0,0,1,0,0,0,-0.3011738669490337,0,False,False,True,False,False,False,True
1065,0,0,0,-0.38159658183809786,1,1,0,0,0,1,0,1,0.8404806721650927,1,True,False,False,False,False,False,False
1066,0,1,0,0.5956921474426305,0,0,0,0,0,0,0,0,-1.4993295040688086,0,False,True,False,True,False,False,True
1067,0,1,0,-0.3408762181180675,0,1,0,0,1,0,1,1,0.8138919201624348,0,True,False,False,False,False,True,False
1068,0,1,0,0.6771328748826912,1,0,1,0,0,1,1,1,1.1396041321949948,1,True,False,False,False,False,False,False
1069,1,0,0,-0.5037576729981889,0,1,0,0,1,0,0,0,-0.357674964954682,0,False,False,True,False,False,False,True
1070,0,0,0,-1.2367242199587352,0,0,0,0,0,0,0,0,0.1657910900976468,1,True,False,False,False,False,False,False
1071,0,0,0,-1.2367242199587352,0,0,1,0,0,0,0,1,-0.5221928679711283,1,False,False,False,False,True,False,False
1072,0,0,0,-0.4223169455581282,0,0,0,1,1,1,1,0,-0.2662761299455452,0,False,False,False,True,False,False,False
1073,0,0,0,-1.0331224013585834,1,0,0,1,0,1,1,1,1.1063681921916724,1,True,False,False,False,False,False,False
1074,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.451137391063991,0,False,True,False,False,False,False,True
1075,0,1,1,1.0843365120829946,1,0,1,0,1,0,1,1,1.0598378761870213,0,True,False,False,False,False,False,False
1076,0,1,1,1.0436161483629645,1,0,0,0,0,0,0,1,-1.3381351950526947,0,False,True,True,False,True,False,False
1077,0,0,0,0.35136996512244845,1,1,1,1,1,1,1,1,1.653099405246327,1,True,False,False,False,False,False,False
1078,1,0,0,1.0843365120829946,1,0,1,0,0,0,0,1,0.47987072312904416,0,True,False,False,True,True,False,False
1079,0,1,1,-1.1960038562387048,0,0,0,0,0,0,0,1,0.15914390209698223,0,True,False,False,False,False,True,False
1080,0,0,0,-0.015113308357824713,0,0,0,0,0,0,0,1,-1.4860351280674797,0,False,True,False,True,False,False,False
1081,1,1,0,0.5549717837226001,1,0,0,1,0,1,1,1,1.1329569441943304,0,True,False,False,False,False,True,False
1082,0,1,1,-1.318164947398796,1,0,0,0,0,0,0,0,-1.2965902700485417,0,False,True,False,True,False,False,True
1083,0,0,0,-1.2367242199587352,0,0,0,0,0,0,1,1,0.5380336181348585,1,True,False,False,False,False,True,False
1084,0,1,1,0.7992939660427822,0,0,0,0,0,0,0,0,-1.5009913010689746,0,False,True,True,False,True,False,False
1085,1,0,0,-0.7888002190384014,0,0,0,1,0,0,0,1,0.3170146171127639,1,True,False,False,False,False,True,False
1086,1,0,0,-0.8702409464784621,0,0,0,0,0,1,1,0,0.82884809316393,1,True,False,False,False,False,False,False
1087,0,0,0,-0.015113308357824713,1,1,0,0,1,0,0,0,0.7607144161571191,0,True,False,False,False,False,False,False
1088,1,1,0,-0.62591876415828,1,0,0,1,0,1,1,1,1.1861344481996465,1,True,False,False,False,True,False,False
1089,0,0,0,-0.6666391278783103,1,0,0,0,0,0,0,1,0.3319707901142591,0,True,False,False,False,True,False,False
1090,0,0,0,0.758573602322752,1,1,1,1,0,1,1,0,1.4187860282229037,0,True,False,True,False,False,False,False
1091,0,0,0,-0.13727439951791576,0,0,0,1,1,1,1,1,0.35191235411625243,0,False,False,True,False,False,False,False
1092,0,1,0,1.5322605130033284,0,1,1,1,1,0,0,0,0.006258578081699082,0,False,False,False,True,True,False,False
1093,0,1,1,1.5729808767233588,1,1,0,1,1,0,1,0,1.1861344481996465,0,True,False,False,True,False,True,False
1094,0,1,1,0.35136996512244845,1,0,1,1,0,1,0,0,0.12424616509349373,0,False,False,True,False,False,False,False
1095,0,0,0,-1.2774445836787656,0,0,0,0,0,1,0,1,0.5247392421335293,0,True,False,False,False,False,True,False
1096,0,1,0,-1.0331224013585834,0,1,0,1,1,1,1,0,0.5480044001358552,0,False,False,False,False,False,False,False
1097,0,1,1,-0.30015585439803716,0,0,0,0,0,1,1,1,0.8521132511662559,1,True,False,True,False,False,True,False
1098,0,1,1,1.4100994218432374,1,1,1,0,1,0,0,0,0.8238627021634315,0,True,False,True,False,False,True,False
1099,0,1,1,-1.1145631287986442,1,0,0,0,1,0,0,1,-0.3011738669490337,0,False,False,False,False,False,False,True
1100,0,0,1,-0.7073594915983407,1,0,0,0,0,0,0,1,-1.328164413051698,0,False,True,False,False,False,True,False
1101,0,1,1,-0.5037576729981889,0,0,0,0,0,0,0,0,-1.4876969250676457,0,False,True,False,False,False,True,False
1102,0,1,1,-1.1960038562387048,0,0,1,1,0,0,0,1,-0.28621769394753876,1,False,False,False,False,False,False,True
1103,0,1,1,0.880734693482843,1,0,1,0,1,1,1,1,1.3440051632154282,0,True,False,True,False,False,True,False
1104,0,0,0,0.3920903288424788,0,0,0,0,0,0,0,1,-1.502653098069141,0,False,True,True,False,False,False,True
1105,0,1,0,-0.9516816739185228,0,0,0,0,0,0,1,1,0.4981504901308714,0,True,False,False,False,False,True,False
1106,0,0,0,1.247217966963116,1,0,1,0,0,1,1,0,1.086426628189679,0,True,False,False,True,False,False,False
1107,0,1,0,1.4915401492832983,1,0,0,0,0,0,0,0,-1.3464441800535252,0,False,True,False,True,False,False,False
1108,0,0,0,1.4915401492832983,1,0,0,0,0,0,0,0,-1.3348116010523623,0,False,True,False,True,True,False,False
1109,0,1,0,0.3106496014024181,0,0,1,0,0,0,0,1,-0.4856333339674735,0,False,False,False,False,False,False,True
1110,0,0,0,1.125056875803025,0,1,1,1,0,0,0,0,-0.8362725010025254,0,False,False,False,True,False,False,False
1111,0,0,0,-1.1552834925186746,0,1,0,1,1,0,1,1,0.9850570111795457,1,True,False,False,False,False,False,False
1112,1,0,0,1.5729808767233588,1,1,1,1,1,1,1,0,0.8338334841644282,0,False,False,False,True,False,False,True
1113,0,1,0,0.18848851024232702,1,0,0,1,0,0,0,1,0.47156173812821356,1,True,False,False,False,True,False,False
1114,0,1,0,-0.015113308357824713,1,0,1,0,0,1,1,1,1.1329569441943304,0,True,False,False,False,True,False,False
1115,0,0,0,0.26992923768238775,1,0,0,0,1,0,0,1,-0.3626603559551803,0,False,False,False,True,True,False,False
1116,0,0,0,0.22920887396235737,1,0,0,0,0,0,0,1,-1.3464441800535252,0,False,True,True,False,False,True,False
1117,0,0,0,0.7992939660427822,1,0,0,1,0,0,1,1,0.8205391081630994,0,True,False,False,True,True,False,False
1118,0,1,1,0.6364125111626608,1,1,1,0,0,1,1,1,1.3456669602155942,0,True,False,False,False,True,False,False
1119,0,1,1,1.5322605130033284,0,1,0,1,1,1,1,0,-0.17487729493640844,0,False,False,False,True,False,False,False
1120,0,0,0,-0.5037576729981889,0,0,0,0,0,0,0,0,0.19237984210030468,0,True,False,False,False,True,False,False
1121,0,0,0,0.7178532386027215,1,1,0,1,1,1,1,1,0.5895493251400082,0,False,False,True,False,True,False,False
1122,0,0,0,-0.5444780367182193,0,0,0,0,0,1,1,1,-0.6617838159850825,1,False,False,True,False,True,False,False
1123,0,1,1,-0.30015585439803716,0,1,1,1,0,0,0,1,-0.10508182092943122,0,False,False,True,False,False,False,False
1124,0,0,0,-0.8295205827584317,0,0,1,0,0,0,0,1,-0.5221928679711283,0,False,False,False,False,False,False,False
1125,1,1,0,0.26992923768238775,1,0,1,1,0,1,1,1,1.3589613362169235,1,True,False,False,False,False,True,False
1126,0,0,0,-1.0331224013585834,0,0,0,1,0,0,0,0,0.32864719611392706,1,True,False,False,False,False,False,True
1127,0,1,1,-0.38159658183809786,0,1,1,1,1,0,0,1,0.04946530008601819,0,False,False,True,False,False,False,True
1128,0,0,0,-0.21871512695797646,0,0,0,0,0,0,0,1,-1.5076384890696393,0,False,True,False,False,False,True,False
1129,1,0,0,0.5956921474426305,1,0,0,0,0,1,0,1,0.7075369121518029,0,True,False,False,False,True,False,False
1130,0,1,1,-0.2594354906780068,0,0,0,0,0,0,0,1,-1.51594747407047,0,False,True,False,True,True,False,False
1131,0,1,0,-0.748079855318371,1,1,0,0,0,1,0,1,-0.0020504069191315333,1,False,False,False,False,False,False,False
1132,1,1,0,-0.8702409464784621,1,0,0,1,1,1,1,1,1.3057838322116073,1,True,False,False,False,False,False,False
1133,0,0,1,-1.2367242199587352,0,0,0,0,0,0,0,0,-1.5126238800701375,0,False,True,False,False,False,False,True
1134,0,1,1,-0.2594354906780068,0,1,1,0,0,0,0,0,0.5712695581381809,0,True,False,False,False,False,True,False
1135,1,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,1.6580847962468257,0,True,False,False,True,False,False,False
1136,0,1,1,1.247217966963116,0,0,0,0,0,0,0,0,-1.4876969250676457,0,False,True,False,True,True,False,False
1137,0,1,1,1.5729808767233588,0,0,0,0,0,0,0,0,-1.4943441130683104,0,False,True,False,True,False,False,True
1138,0,1,1,-0.8702409464784621,1,1,0,0,0,1,0,1,0.012905766082363669,0,False,False,False,False,False,False,False
1139,1,1,0,-0.748079855318371,0,0,0,0,0,0,0,0,-1.4993295040688086,0,False,True,True,False,False,False,True
1140,0,0,1,-0.7888002190384014,1,1,1,1,1,1,1,0,0.8039211381614382,0,False,False,False,True,True,False,False
1141,0,0,1,-1.0738427650786138,0,0,0,0,0,0,0,1,-1.481049737066981,0,False,True,False,False,False,False,True
1142,1,1,1,-0.8702409464784621,1,0,0,0,0,0,0,1,0.3469269631157543,0,True,False,False,False,True,False,False
1143,0,1,0,-0.5851984004382496,1,0,1,0,0,0,0,0,-0.26461433294537917,0,False,False,False,False,True,False,False
1144,0,0,0,-1.2774445836787656,0,0,0,0,0,0,1,1,-0.9708780580159815,1,False,False,False,False,False,True,False
1145,0,1,0,-0.015113308357824713,0,1,0,0,0,0,0,1,0.356897745116751,0,True,False,False,False,False,False,False
1146,0,0,0,-0.13727439951791576,0,1,0,0,1,0,0,0,-0.9692162610158153,0,False,False,True,False,False,False,True
1147,0,0,0,-1.1960038562387048,1,0,0,0,0,1,0,1,-0.1499503399339166,0,False,False,False,False,False,True,False
1148,0,0,0,-1.2367242199587352,1,0,0,0,0,1,1,1,1.0099839661820376,1,True,False,False,False,False,True,False
1149,0,1,1,-0.7888002190384014,0,0,0,1,0,1,1,1,1.0598378761870213,1,True,False,False,False,False,False,True
1150,0,0,0,0.35136996512244845,0,0,1,0,0,0,1,1,-0.8113455460000336,0,False,False,False,False,False,True,False
1151,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.5259182560714666,0,False,True,False,False,False,True,False
1152,0,0,0,-1.0331224013585834,0,0,0,0,0,1,0,0,-0.32942441595185784,0,False,False,False,False,False,False,True
1153,0,1,0,0.7992939660427822,0,1,0,1,0,1,0,1,-0.015344782920460707,0,False,False,True,False,False,False,True
1154,0,1,1,0.5142514200025698,1,0,0,0,0,0,0,1,-1.3331498040521963,0,False,True,False,True,False,False,False
1155,0,1,0,1.5322605130033284,1,0,1,1,1,1,0,0,0.37683930911874425,0,False,False,False,True,True,False,False
1156,0,0,0,0.8400143297628127,0,0,0,0,0,0,0,0,-1.5309036470719648,0,False,True,False,True,False,False,True
1157,1,1,0,1.2064976032430856,1,0,1,1,0,1,0,1,1.1030445981913404,0,True,False,True,False,True,False,False
1158,0,1,0,1.125056875803025,1,1,1,0,0,0,1,1,0.9750862291785486,0,True,False,False,False,True,False,False
1159,1,1,0,-1.1960038562387048,0,0,0,0,0,1,0,1,0.5197538511330312,1,True,False,False,False,False,True,False
1160,1,1,0,-0.38159658183809786,0,1,0,0,0,1,1,1,1.0083221691818711,0,True,False,False,False,False,True,False
1161,0,0,1,-1.2774445836787656,0,0,1,0,0,0,0,1,-1.1104690060299358,1,False,False,False,False,False,False,True
1162,0,0,0,1.4100994218432374,0,1,0,1,1,0,1,1,0.252204534106285,0,False,False,True,False,False,False,False
1163,0,0,0,-0.8295205827584317,1,0,1,0,0,1,0,1,0.830509890164096,1,True,False,False,False,False,False,False
1164,1,1,0,1.5729808767233588,1,1,1,1,1,0,1,1,0.5961965131406728,0,False,False,False,True,False,False,False
1165,0,0,0,-0.30015585439803716,0,0,0,0,0,0,0,0,-1.491020519067978,0,False,True,True,False,True,False,False
1166,0,0,0,-1.1145631287986442,1,1,0,0,0,0,0,1,-0.3643221529553466,0,False,False,False,False,False,True,False
1167,0,0,0,-0.2594354906780068,1,0,0,0,0,0,0,1,-0.43910301796282214,0,False,False,True,False,True,False,False
1168,0,1,1,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.4993295040688086,0,False,True,True,False,False,False,True
1169,1,0,0,1.5322605130033284,0,0,1,1,0,1,0,1,-0.6883725679877406,0,False,False,True,False,True,False,False
